i: 3794 t: 0.86 dt: 0.000227273 #Cells: 26602 Wall clock time (s): 1384.78 CPU time (s): 1383.56 
i: 3838 t: 0.87 dt: 0.000227273 #Cells: 26845 Wall clock time (s): 1402.79 CPU time (s): 1401.56 
i: 3882 t: 0.88 dt: 0.000227273 #Cells: 27013 Wall clock time (s): 1419.39 CPU time (s): 1418.17 
i: 3926 t: 0.89 dt: 0.000227273 #Cells: 27094 Wall clock time (s): 1435.48 CPU time (s): 1434.26 
i: 3970 t: 0.9 dt: 0.000227273 #Cells: 27241 Wall clock time (s): 1451.21 CPU time (s): 1458.01 
i: 4014 t: 0.91 dt: 0.000227273 #Cells: 27358 Wall clock time (s): 1474.86 CPU time (s): 1473.57 
i: 4058 t: 0.92 dt: 0.000227273 #Cells: 27661 Wall clock time (s): 1489.5 CPU time (s): 1488.2 
i: 4102 t: 0.93 dt: 0.000227273 #Cells: 27883 Wall clock time (s): 1504.12 CPU time (s): 1502.83 
i: 4146 t: 0.94 dt: 0.000227273 #Cells: 28012 Wall clock time (s): 1519.29 CPU time (s): 1518 
i: 4190 t: 0.95 dt: 0.000227273 #Cells: 28132 Wall clock time (s): 1534.37 CPU time (s): 1540.7 
i: 4234 t: 0.96 dt: 0.000227273 #Cells: 28072 Wall clock time (s): 1557.25 CPU time (s): 1555.89 
i: 4278 t: 0.97 dt: 0.000227273 #Cells: 28129 Wall clock time (s): 1572.73 CPU time (s): 1571.37 
i: 4322 t: 0.98 dt: 0.000227273 #Cells: 28237 Wall clock time (s): 1588.03 CPU time (s): 1586.67 
i: 4366 t: 0.99 dt: 0.000227273 #Cells: 28351 Wall clock time (s): 1603.87 CPU time (s): 1602.51 
i: 4410 t: 1 dt: 0.000227273 #Cells: 28540 Wall clock time (s): 1619.8 CPU time (s): 1626.55 
i: 4454 t: 1.01 dt: 0.000227273 #Cells: 28672 Wall clock time (s): 1643.96 CPU time (s): 1642.53 
i: 4498 t: 1.02 dt: 0.000227273 #Cells: 28768 Wall clock time (s): 1659.99 CPU time (s): 1658.55 
i: 4542 t: 1.03 dt: 0.000227273 #Cells: 29032 Wall clock time (s): 1676.49 CPU time (s): 1675.05 
i: 4586 t: 1.04 dt: 0.000227273 #Cells: 29248 Wall clock time (s): 1692.53 CPU time (s): 1691.1 
i: 4630 t: 1.05 dt: 0.000227273 #Cells: 29422 Wall clock time (s): 1709.56 CPU time (s): 1715.8 
i: 4674 t: 1.06 dt: 0.000227273 #Cells: 29560 Wall clock time (s): 1734.44 CPU time (s): 1732.94 
i: 4718 t: 1.07 dt: 0.000227273 #Cells: 29764 Wall clock time (s): 1750.93 CPU time (s): 1749.43 
i: 4762 t: 1.08 dt: 0.000227273 #Cells: 29794 Wall clock time (s): 1766.48 CPU time (s): 1764.98 
i: 4806 t: 1.09 dt: 0.000227273 #Cells: 29791 Wall clock time (s): 1784.36 CPU time (s): 1782.86 
i: 4850 t: 1.1 dt: 0.000227273 #Cells: 29707 Wall clock time (s): 1798.04 CPU time (s): 1804.61 
i: 4894 t: 1.11 dt: 0.000227273 #Cells: 29590 Wall clock time (s): 1822.71 CPU time (s): 1821.13 
i: 4938 t: 1.12 dt: 0.000227273 #Cells: 29386 Wall clock time (s): 1839.36 CPU time (s): 1837.78 
i: 4982 t: 1.13 dt: 0.000227273 #Cells: 29413 Wall clock time (s): 1857.81 CPU time (s): 1856.23 
i: 5026 t: 1.14 dt: 0.000227273 #Cells: 29296 Wall clock time (s): 1875.03 CPU time (s): 1873.45 
i: 5070 t: 1.15 dt: 0.000227273 #Cells: 29242 Wall clock time (s): 1892.49 CPU time (s): 1898.57 
i: 5114 t: 1.16 dt: 0.000227273 #Cells: 29263 Wall clock time (s): 1917.83 CPU time (s): 1916.18 
i: 5158 t: 1.17 dt: 0.000227273 #Cells: 29002 Wall clock time (s): 1936.5 CPU time (s): 1934.85 
i: 5202 t: 1.18 dt: 0.000227273 #Cells: 28864 Wall clock time (s): 1954.79 CPU time (s): 1953.13 
i: 5246 t: 1.19 dt: 0.000227273 #Cells: 28732 Wall clock time (s): 1973.21 CPU time (s): 1971.56 
i: 5290 t: 1.2 dt: 0.000227273 #Cells: 28852 Wall clock time (s): 1991.64 CPU time (s): 1998.15 
i: 5334 t: 1.21 dt: 0.000227273 #Cells: 28891 Wall clock time (s): 2019.33 CPU time (s): 2017.61 
i: 5378 t: 1.22 dt: 0.000227273 #Cells: 28825 Wall clock time (s): 2039.15 CPU time (s): 2037.43 
i: 5422 t: 1.23 dt: 0.000227273 #Cells: 28780 Wall clock time (s): 2058.04 CPU time (s): 2056.32 
i: 5466 t: 1.24 dt: 0.000227273 #Cells: 28897 Wall clock time (s): 2077.09 CPU time (s): 2075.36 
i: 5510 t: 1.25 dt: 0.000227273 #Cells: 28918 Wall clock time (s): 2096.24 CPU time (s): 2102.15 
i: 5554 t: 1.26 dt: 0.000227273 #Cells: 28996 Wall clock time (s): 2123.79 CPU time (s): 2122 
i: 5598 t: 1.27 dt: 0.000227273 #Cells: 29350 Wall clock time (s): 2148.66 CPU time (s): 2146.87 
i: 5642 t: 1.28 dt: 0.000227273 #Cells: 29401 Wall clock time (s): 2172.46 CPU time (s): 2170.66 
i: 5686 t: 1.29 dt: 0.000227273 #Cells: 29641 Wall clock time (s): 2197.49 CPU time (s): 2195.7 
i: 5730 t: 1.3 dt: 0.000227273 #Cells: 29707 Wall clock time (s): 2217.8 CPU time (s): 2224.38 
i: 5774 t: 1.31 dt: 0.000227273 #Cells: 29905 Wall clock time (s): 2250.17 CPU time (s): 2248.29 
i: 5818 t: 1.32 dt: 0.000227273 #Cells: 29989 Wall clock time (s): 2273.88 CPU time (s): 2271.99 
i: 5862 t: 1.33 dt: 0.000227273 #Cells: 30142 Wall clock time (s): 2298.55 CPU time (s): 2296.67 
i: 5906 t: 1.34 dt: 0.000227273 #Cells: 30178 Wall clock time (s): 2321.4 CPU time (s): 2319.52 
